split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,homo_sapiens,homo_sapiens:Y,100000,99999,0.39417994026780173,0.3952039520395204,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3666162900008203,0.003451770000083343,0.5312488170006873,0.6468418909998945,100000,25000,5819,6027,4784,0.1976019760197602,0.0494,0.8489431173741193
train,windows_nonoverlap,homo_sapiens,homo_sapiens:nonchromosomal,100000,99999,0.8209455622035392,0.8219282192821928,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36493236300020726,0.003370907999396877,0.554003035000278,0.6685835959988253,100000,25000,15326,13642,13844,0.4109641096410964,0.10274,0.6703640871721258
train,windows_nonoverlap,mus_musculus,mus_musculus:1,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3636982859975433,0.003544855000654934,0.50470929399944,0.6205739279998852,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:10,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36161123200145084,0.003359288001774985,0.5027074380000158,0.6171071420030785,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:11,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36126023300084853,0.0033611580001888797,0.5026015219996225,0.6165419209992251,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:12,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3662809570009813,0.0033291989998360805,0.5077672610000263,0.6221919980002895,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:13,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3624801410001055,0.00344164400075897,0.503928574999918,0.6180660840009295,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:14,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36199291400043876,0.003339168000366044,0.5035803310001938,0.6171887100003914,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:15,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36209903899953133,0.0034933839992845606,0.503277591999904,0.6182392359987716,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:16,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36413138100033393,0.00350122899908456,0.5067661029997907,0.6211218919997918,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:17,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3652239800017014,0.0034574220003378286,0.5071789779999563,0.6229689980009425,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:18,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3622478390007018,0.0033835319995887403,0.5037550939996436,0.6185264319997259,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:19,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.363867646000017,0.003537532000336796,0.5045749799996884,0.6243091349997485,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:2,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36411000799671456,0.0035254459985480935,0.5060624180005107,0.6227715889995125,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:3,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36492914599875803,0.0035641939980450843,0.5054769460002717,0.6237252509981772,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:4,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36514779899880523,0.00347626200027662,0.505325511999672,0.6270663020004577,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:5,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3640340940009992,0.0034539779976512364,0.5059575110003607,0.624655198997516,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:6,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36629598800254826,0.0033653319987934083,0.5055751479994797,0.6264861239978927,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:7,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36625540100067155,0.003411288000734203,0.5076593429998866,0.6243999500006794,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:8,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36629723799842395,0.00348273299914581,0.5065638270002637,0.6249141479988793,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:9,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.365746200000558,0.0037045109997961845,0.506469112999639,0.625865737998538,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:MT,15973,15972,1.9193733840128429,1.9188580015026295,model_symbol,3,32768,127,0.01,0.003875732421875,5325,,,,0.0,0.058639673999095976,0.0006513519997497497,0.09748871300007522,0.12740077499984181,15973,3994,4828,4380,4620,0.9594290007513148,0.23984223376948602,0.7934962717481359
train,windows_nonoverlap,mus_musculus,mus_musculus:X,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3636798140000792,0.0035329300003468234,0.5045852220005145,0.6241575370004284,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:Y,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36553539999977147,0.003452422000009392,0.5059613849998641,0.6236877340002138,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,mus_musculus,mus_musculus:nonchromosomal,100000,99999,1.438862223094887,1.4395343953439534,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36831875899906663,0.0034125599995604716,0.5955387299995891,0.7145579109992468,100000,25000,26290,26133,22284,0.7197671976719767,0.17994,0.6844427538988208
train,windows_nonoverlap,bos_taurus,bos_taurus:nonchromosomal,100000,99999,1.2231742715376372,1.2238522385223851,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.37012793000030797,0.0034203310010525456,0.5842307319999236,0.7031073080015631,100000,25000,26822,25807,23300,0.6119261192611926,0.15298,0.5703526955484304
train,windows_nonoverlap,bos_taurus,bos_taurus:1,100000,99999,0.35372426417135266,0.35472354723547234,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.371663518000787,0.0034799120016941743,0.5364696819997334,0.6539590910010702,100000,25000,3769,4434,2860,0.17736177361773617,0.04434,1.1764393738392147
train,windows_nonoverlap,bos_taurus,bos_taurus:10,100000,99999,0.9011679911720992,0.9017690176901769,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3713622010004656,0.003561076999631041,0.5678499200002989,0.6843588589999854,100000,25000,15652,17010,11760,0.45088450884508846,0.11272,0.7201635573728598
train,windows_nonoverlap,bos_taurus,bos_taurus:11,100000,99999,0.8561812656700786,0.8568885688856889,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3700214899981802,0.003480341999875236,0.5623401500006366,0.681188502000623,100000,25000,14929,15902,12360,0.42844428444284444,0.10711,0.7174626565744524
train,windows_nonoverlap,bos_taurus,bos_taurus:12,100000,99999,0.8453715518600499,0.8456084560845608,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3728394700001445,0.003428297999107599,0.5641883870002857,0.684398022998721,100000,25000,12952,13534,10076,0.4228042280422804,0.1057,0.8160901791229154
train,windows_nonoverlap,bos_taurus,bos_taurus:13,100000,99999,0.2723553227353563,0.27352273522735226,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3735157500000241,0.0033696069999678002,0.5329183730000295,0.6486027820005802,100000,25000,3281,3994,2580,0.13676136761367613,0.03419,1.0420603474550443
train,windows_nonoverlap,bos_taurus,bos_taurus:14,100000,99999,1.453167252314613,1.4538545385453854,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3703059499985102,0.003371718000380497,0.5966467990001547,0.7167264420013453,100000,25000,26701,25876,23772,0.7269272692726927,0.18173,0.6806112130631812
train,windows_nonoverlap,bos_taurus,bos_taurus:15,100000,99999,0.7900230052105208,0.7906479064790648,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3750015529990378,0.003433076998589968,0.5637590510004884,0.6835356129986394,100000,25000,13030,14394,9052,0.3953239532395324,0.09883,0.7584804297774367
train,windows_nonoverlap,bos_taurus,bos_taurus:16,100000,99999,0.41936565056568537,0.4203242032420324,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.37138192400016123,0.003411830000914051,0.5388867130009203,0.6584250980013167,100000,25000,4610,5646,3700,0.2101621016210162,0.05254,1.1396963123644253
train,windows_nonoverlap,bos_taurus,bos_taurus:17,100000,99999,1.2241716838555103,1.2248922489224892,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3690080759997727,0.0035260130002825463,0.5840681069998936,0.7032483000002685,100000,25000,23500,23404,20848,0.6124461244612446,0.15311,0.6515319148936171
train,windows_nonoverlap,bos_taurus,bos_taurus:18,100000,99999,0.8162708525278612,0.8166481664816648,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.372846512999331,0.003580032001082145,0.5648176199997579,0.6824104079996687,100000,25000,12289,13705,9608,0.4083240832408324,0.10208,0.830661567255269
train,windows_nonoverlap,bos_taurus,bos_taurus:19,100000,99999,0.8498297498233771,0.8505685056850568,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3698051349983871,0.0035875469998245535,0.5612466950001362,0.6820372409997617,100000,25000,21331,22364,17980,0.4252842528425284,0.10632,0.49842951572828276
train,windows_nonoverlap,bos_taurus,bos_taurus:2,100000,99999,0.673484931870803,0.6741667416674166,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.37325172299961196,0.00354572300284417,0.5566770849991372,0.6769164910015206,100000,25000,8688,9524,6328,0.3370833708337083,0.08427,0.9699585635359116
train,windows_nonoverlap,bos_taurus,bos_taurus:20,100000,99999,1.4718863106599815,1.4725747257472575,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36808241200151315,0.0034947889998875326,0.596567647000029,0.7134851929999968,100000,25000,27274,26072,24540,0.7362873628736287,0.18407,0.6748918383808755
train,windows_nonoverlap,bos_taurus,bos_taurus:21,100000,99999,1.403287080356155,1.4039340393403934,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3693419960022766,0.003447491000770242,0.5952394640003149,0.7123451890001888,100000,25000,27325,26232,24620,0.7019670196701967,0.17549,0.6422323879231473
train,windows_nonoverlap,bos_taurus,bos_taurus:22,100000,99999,1.4480248183829494,1.4487344873448735,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36992202100191207,0.003568227999494411,0.6001977629998692,0.7195070630000373,100000,25000,27235,26058,24248,0.7243672436724368,0.18109,0.6649164677804296
train,windows_nonoverlap,bos_taurus,bos_taurus:23,100000,99999,1.5204009400933853,1.5211352113521135,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36928138399980526,0.0036113590003878926,0.6048646419999386,0.7245335810002871,100000,25000,28088,27013,25952,0.7605676056760567,0.19014,0.6769438906294503
train,windows_nonoverlap,bos_taurus,bos_taurus:24,100000,99999,1.3393824514417019,1.3400934009340093,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.37126499700025306,0.0034180690008724923,0.5918619990002298,0.7095862370015311,100000,25000,26792,25831,23324,0.6700467004670047,0.16751,0.625223947446999
train,windows_nonoverlap,bos_taurus,bos_taurus:25,100000,99999,1.480645436337176,1.4813748137481375,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36919938400114916,0.0034083430005011905,0.5981117709993669,0.7179873390000466,100000,25000,27622,26674,24712,0.7406874068740688,0.18517,0.6703714430526392
