split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,EnIn,,60000,60000,512.9444127604166,0.9341333333333334,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005643226206302643,0.2491762936115265,0.001099415123462677,0.3980279266834259,0.4330952540040016,60000,15000,17354,16196,16260,0.4670666666666667,0.11676666666666667,0.4037109600092198
train,windows_nonoverlap,PlFa,,60000,60000,512.9259497395833,0.9157333333333333,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005419671535491943,0.2153650000691414,0.0009143352508544922,0.35120730102062225,0.385317362844944,60000,15000,16387,15862,15196,0.45786666666666664,0.11446666666666666,0.4191127112955391
train,windows_nonoverlap,HePy,,60000,60000,512.9754297526042,0.9652,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005475819110870361,0.23345773667097092,0.0010123401880264282,0.3868235871195793,0.42136188596487045,60000,15000,17149,16132,16072,0.4826,0.12065,0.42212373899352734
train,windows_nonoverlap,AeCa,,60000,60000,513.0124209635417,1.0021333333333333,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005480349063873291,0.2319881096482277,0.0010473281145095825,0.3709687367081642,0.4076383486390114,60000,15000,17801,16386,16700,0.5010666666666667,0.12526666666666667,0.4222234705915398
train,windows_nonoverlap,HaHi,,60000,60000,513.0020369791666,0.9918666666666667,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.0054353028535842896,0.2363724410533905,0.0010416433215141296,0.3845457509160042,0.4180186688899994,60000,15000,17222,15955,16148,0.49593333333333334,0.12398333333333333,0.43194750900011614
train,windows_nonoverlap,AnCa,,60000,60000,512.9345179036459,0.9242666666666667,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005454763770103455,0.24979142099618912,0.0010149553418159485,0.39040137827396393,0.42408308386802673,60000,15000,17422,16298,16268,0.46213333333333334,0.11553333333333334,0.39788772815979795
train,windows_nonoverlap,WaMe,,60000,60000,512.9863817708333,0.9761333333333333,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005422487854957581,0.22207105159759521,0.0010296180844306946,0.36413999646902084,0.397336944937706,60000,15000,17805,16375,16700,0.48806666666666665,0.12201666666666666,0.4111766357764673
val,windows_nonoverlap,OrSa,,60000,60000,512.9648350260417,0.9546666666666667,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005379803478717804,0.22267919778823853,0.0009952634572982788,0.36139392852783203,0.3955642208456993,60000,15000,17607,16481,16400,0.47733333333333333,0.11933333333333333,0.4066564434599875
val,windows_nonoverlap,HoSa,,60000,60000,512.8995001302084,0.8893333333333333,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005445428192615509,0.2217956781387329,0.0010953322052955627,0.3721488192677498,0.4048200398683548,60000,15000,17118,16105,15924,0.44466666666666665,0.11116666666666666,0.3896483234022666
val,windows_nonoverlap,DaRe,,60000,60000,512.9434790364584,0.9332,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005481936037540436,0.22090250253677368,0.0010046884417533875,0.36883361637592316,0.4023236110806465,60000,15000,10082,11576,8944,0.4666,0.11665,0.6942074985122
