split,mode,species,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
val,train_windows_nonoverlap,AgPh,8794,8794,1.9270152234478053,1.928587673413691,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,4395,16931.171875,4,15,0.007247820496559143,0.030935019254684448,0.0003307163715362549,0.06001818925142288,0.06458874046802521,8794,2199,2737,2486,2688,0.9642938367068455,0.24107345917671139,0.7745706978443552
val,train_windows_nonoverlap,GaGa,60000,60000,1.8417861328125,1.8425333333333334,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,110504.16796875,0,3,0.04238259792327881,0.1968868300318718,0.0014369413256645203,0.41005606949329376,0.4210333004593849,60000,15000,17534,16325,16420,0.9212666666666667,0.23031666666666667,0.7881259267708453
val,train_windows_nonoverlap,DrMe,60000,60000,1.8883104166666667,1.8890666666666667,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,113295.625,0,3,0.04267175495624542,0.20013019442558289,0.0015808343887329102,0.40206487476825714,0.41458306461572647,60000,15000,17705,16452,16524,0.9445333333333333,0.23613333333333333,0.8002259248799775
val,train_windows_nonoverlap,EnIn,60000,60000,1.881060546875,1.8818666666666666,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,112860.6328125,0,3,0.04261338710784912,0.21665280312299728,0.001653924584388733,0.4346601217985153,0.44611088186502457,60000,15000,17543,16349,16496,0.9409333333333333,0.23523333333333332,0.8045374223336943
val,train_windows_nonoverlap,PlFa,60000,60000,1.8060313802083334,1.8068,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,108358.8828125,0,3,0.04246322065591812,0.18381259590387344,0.0014116764068603516,0.3744172304868698,0.387331023812294,60000,15000,16964,15950,15940,0.9034,0.22585,0.7988092431030417
val,train_windows_nonoverlap,HePy,60000,60000,1.8153108072916666,1.8161333333333334,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,108915.6484375,0,3,0.04240953177213669,0.21317536383867264,0.0013923421502113342,0.41468868404626846,0.4249802306294441,60000,15000,17069,16102,15984,0.9080666666666667,0.22701666666666667,0.7979963676841056
val,train_windows_nonoverlap,AeCa,60000,60000,1.89247421875,1.8933333333333333,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,113545.453125,0,3,0.04269925504922867,0.18809819221496582,0.001422196626663208,0.39189258217811584,0.40163344889879227,60000,15000,17702,16309,16648,0.9466666666666667,0.23666666666666666,0.8021692464128347
val,train_windows_nonoverlap,HaHi,60000,60000,1.7875634114583334,1.7884,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,107250.8046875,0,3,0.04470323026180267,0.21098680049180984,0.0019505172967910767,0.4186052456498146,0.429584302008152,60000,15000,17253,15947,16216,0.8942,0.22355,0.7774300121717962
val,train_windows_nonoverlap,AnCa,60000,60000,1.6935203125,1.6942666666666666,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,101608.21875,0,3,0.04229377210140228,0.1960580199956894,0.0013618692755699158,0.3932316526770592,0.40305832028388977,60000,15000,17523,16321,16352,0.8471333333333333,0.21178333333333332,0.7251612166866405
val,train_windows_nonoverlap,WaMe,60000,60000,1.9246569010416668,1.9254666666666667,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,115476.4140625,0,3,0.04266946017742157,0.19119583815336227,0.0014786645770072937,0.40399596095085144,0.4151402860879898,60000,15000,17781,16358,16696,0.9627333333333333,0.24068333333333333,0.8121590461728811
test,train_windows_nonoverlap,OrSa,60000,60000,1.8421682942708333,1.8429333333333333,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,110527.09765625,0,3,0.04224173724651337,0.19369003921747208,0.0013922899961471558,0.3901651129126549,0.4003910645842552,60000,15000,17750,16480,16556,0.9214666666666667,0.23036666666666666,0.7787042253521127
test,train_windows_nonoverlap,HoSa,60000,60000,1.6497330078125,1.6505333333333334,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,98980.98046875,0,3,0.0423678383231163,0.18151266127824783,0.0013802573084831238,0.3735470399260521,0.3836093991994858,60000,15000,17321,16193,16188,0.8252666666666667,0.20631666666666668,0.7146816003694937
