split,mode,species,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,bos_taurus,100000,99999,1.4487587466206693,1.4492944929449294,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3426164984703064,0.00455106794834137,0.6193197816610336,0.7569557428359985,100000,25000,27235,26058,24248,0.7246472464724647,0.18116,0.6651734899944923
train,windows_nonoverlap,bos_taurus,100000,99999,1.521824371075742,1.5224952249522494,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3320591077208519,0.004353046417236328,0.609083503484726,0.7462626248598099,100000,25000,28088,27013,25952,0.7612476124761247,0.19031,0.6775491313016234
train,windows_nonoverlap,bos_taurus,100000,99999,1.3388955911043485,1.3394533945339453,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3490588963031769,0.004724487662315369,0.6130095422267914,0.7513096854090691,100000,25000,26792,25831,23324,0.6697266972669726,0.16743,0.6249253508510003
train,windows_nonoverlap,bos_taurus,100000,99999,1.487002284573627,1.4875348753487534,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3212527558207512,0.004440836608409882,0.5923533290624619,0.722809337079525,100000,25000,27622,26674,24712,0.7437674376743767,0.18594,0.6731590760987619
train,windows_nonoverlap,bos_taurus,100000,99999,1.2545405080515648,1.2545725457254573,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3309553414583206,0.004369169473648071,0.5821070820093155,0.7124650999903679,100000,25000,25678,25371,22752,0.6272862728627286,0.15682,0.6107173455876626
train,windows_nonoverlap,bos_taurus,100000,99999,1.3577646250095314,1.3584135841358413,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3221825510263443,0.004351101815700531,0.5844824090600014,0.7152378186583519,100000,25000,27756,26601,24960,0.6792067920679207,0.1698,0.6117596195417208
train,windows_nonoverlap,bos_taurus,100000,99999,1.231979412079277,1.2324923249232493,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3318433538079262,0.004518672823905945,0.5800986438989639,0.7193471863865852,100000,25000,22740,23319,19608,0.6162461624616247,0.15406,0.6774846086191733
train,windows_nonoverlap,bos_taurus,100000,99999,1.6233127785379415,1.6236962369623695,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.348596528172493,0.004562944173812866,0.6415805518627167,0.779619999229908,100000,25000,23869,24791,21120,0.8118481184811848,0.20296,0.8503079307888893
train,windows_nonoverlap,bos_taurus,100000,99999,1.2824755261712772,1.2831328313283132,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33581359684467316,0.004456318914890289,0.5912950485944748,0.7187621966004372,100000,25000,27326,26213,23932,0.6415664156641566,0.16039,0.5869501573592916
train,windows_nonoverlap,bos_taurus,100000,99999,0.4959862892085952,0.4967249672496725,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32605960965156555,0.004319958388805389,0.506150871515274,0.6404933631420135,100000,25000,3529,3990,2884,0.24836248362483626,0.06209,1.7594219325587985
train,windows_nonoverlap,bos_taurus,100000,99999,1.174813357020289,1.1752117521175212,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33581505715847015,0.004577845335006714,0.5783639401197433,0.7124409154057503,100000,25000,20224,20773,17552,0.5876058760587606,0.1469,0.7263647151898734
train,windows_nonoverlap,bos_taurus,100000,99999,1.3339330707760202,1.3344133441334414,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32952670007944107,0.0043197497725486755,0.5839683562517166,0.7176559492945671,100000,25000,27338,26297,24632,0.6672066720667207,0.1668,0.610139732240837
train,windows_nonoverlap,bos_taurus,100000,99999,1.319606234392422,1.3201732017320174,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33091701567173004,0.0045468807220458984,0.5907477214932442,0.72539471834898,100000,25000,21883,23849,19396,0.6600866008660087,0.16502,0.7541013572179317
train,windows_nonoverlap,bos_taurus,100000,99999,1.3150150068395214,1.3151331513315132,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33507536351680756,0.004545331001281738,0.594208613038063,0.7299561202526093,100000,25000,27837,26670,25112,0.6575665756657566,0.16439,0.5905449581492258
train,windows_nonoverlap,bos_taurus,100000,99999,1.502770817503097,1.5033750337503375,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33557215332984924,0.004485167562961578,0.614526703953743,0.7448516488075256,100000,25000,28149,26990,25944,0.7516875168751688,0.18792,0.6675903229244378
train,windows_nonoverlap,bos_taurus,16011,16011,1.9494324855031306,1.9481606395603024,model_symbol,3,32768,127,0.01,0.003875732421875,5338,,,,0.0,0.05178854614496231,0.0007074102759361267,0.10076457262039185,0.13463298976421356,16011,4003,4882,4414,4652,0.9740803197801512,0.2435200799450378,0.7986480950430151
train,windows_nonoverlap,bos_taurus,100000,99999,1.1071268433631603,1.107531075310753,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.34082723408937454,0.004294790327548981,0.5865171030163765,0.7241604998707771,100000,25000,26352,25326,22320,0.5537655376553765,0.13844,0.5253491196114147
train,windows_nonoverlap,bos_taurus,100000,99999,1.2407666269884745,1.2415324153241531,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3231138214468956,0.004390187561511993,0.5702455118298531,0.6958665624260902,100000,25000,22521,21322,20572,0.6207662076620766,0.15519,0.6890901824963368
train,windows_nonoverlap,danio_rerio,100000,99999,1.5372822136424489,1.5373753737537375,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3298088610172272,0.004410184919834137,0.6010258570313454,0.7355022057890892,100000,25000,25470,23832,23612,0.7686876868768687,0.19217,0.7544954848841775
