split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
test,windows_nonoverlap,AgPh,AgPh,8794,8793,1.9634667557822985,1.9624701467076082,model_symbol,3,32768,127,0.01,0.003875732421875,2932,,,,0.0,0.04293962199881207,0.0007004729850450531,0.07349175900162663,0.1068853280012263,8794,2199,2758,2486,2684,0.9812350733538041,0.24528087332272003,0.7820884699057288
test,windows_nonoverlap,GaGa,GaGa,60000,60000,1.8802245727539062,1.8801333333333334,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.26443324399588164,0.0036239759356249124,0.48899404899566434,0.5648824949312257,60000,15000,17322,16132,16200,0.9400666666666667,0.23501666666666668,0.8140514952084055
test,windows_nonoverlap,DrMe,DrMe,60000,60000,1.8979616617838542,1.898,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2632514249853557,0.003585776998079382,0.5007481119828299,0.579102869000053,60000,15000,17743,16415,16532,0.949,0.23725,0.8022882263427831
test,windows_nonoverlap,EnIn,EnIn,60000,60000,1.9242115559895834,1.9242666666666666,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.25960315999691375,0.003383064002264291,0.495317378998152,0.5728665850037942,60000,15000,17412,16335,16240,0.9621333333333333,0.24053333333333332,0.8288536641396738
test,windows_nonoverlap,PlFa,PlFa,60000,60000,1.832945947265625,1.8332,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.27583534401492216,0.003905994977685623,0.5100689359969692,0.5880317579867551,60000,15000,16617,15857,15620,0.9166,0.22915,0.827405668893302
test,windows_nonoverlap,HePy,HePy,60000,60000,1.945143603515625,1.9454666666666667,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.27440253796521574,0.004669470028602518,0.5236834769893903,0.6047950600041077,60000,15000,17213,16144,16172,0.9727333333333333,0.24318333333333333,0.8476732702027537
test,windows_nonoverlap,AeCa,AeCa,60000,60000,1.9630465942382813,1.9633333333333334,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.26579125299758743,0.003807790984865278,0.5102189190074569,0.588691507015028,60000,15000,17656,16336,16592,0.9816666666666667,0.24541666666666667,0.8339941096511101
test,windows_nonoverlap,HaHi,HaHi,60000,60000,1.955860078938802,1.9561333333333333,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.26610833397717215,0.003570274042431265,0.5026745799841592,0.5762608230288606,60000,15000,17702,16204,16604,0.9780666666666666,0.24451666666666666,0.8287764094452604
test,windows_nonoverlap,AnCa,AnCa,60000,60000,1.9078853434244791,1.9076,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.27196885999001097,0.003621720999944955,0.510166077001486,0.5889285690063844,60000,15000,16737,16107,15548,0.9538,0.23845,0.8548126904463166
test,windows_nonoverlap,WaMe,WaMe,60000,60000,1.9554256022135417,1.9556,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.27436843200121075,0.004024236011900939,0.5151898149924818,0.600319451012183,60000,15000,17791,16379,16700,0.9778,0.24445,0.8244055983362374
